,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
41340,2018-03-27,Lebanon,Malaysia,2.0,1.0,AFC Asian Cup qualification,Beirut,Lebanon,False
41341,2018-03-27,Luxembourg,Austria,0.0,4.0,Friendly,Luxembourg,Luxembourg,False
41342,2018-03-27,Maldives,Bhutan,7.0,0.0,AFC Asian Cup qualification,Malé,Maldives,False
41343,2018-03-27,Mexico,Croatia,0.0,1.0,Friendly,Arlington,United States,True
41344,2018-03-27,Moldova,Ivory Coast,1.0,2.0,Friendly,Beauvais,France,True
41345,2018-03-27,Mongolia,Mauritius,0.0,2.0,Friendly,Ulan Bator,Mongolia,False
41346,2018-03-27,Montenegro,Turkey,2.0,2.0,Friendly,Podgorica,Montenegro,False
41347,2018-03-27,Morocco,Uzbekistan,2.0,0.0,Friendly,Casablanca,Morocco,False
41348,2018-03-27,Namibia,Lesotho,2.0,1.0,Friendly,Windhoek,Namibia,False
41349,2018-03-27,Oman,Palestine,1.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
41350,2018-03-27,Peru,Iceland,3.0,1.0,Friendly,Harrison,United States,True
41351,2018-03-27,Philippines,Tajikistan,2.0,1.0,AFC Asian Cup qualification,Manila,Philippines,False
41352,2018-03-27,Poland,South Korea,3.0,2.0,Friendly,Chorzów,Poland,False
41353,2018-03-27,Romania,Sweden,1.0,0.0,Friendly,Craiova,Romania,False
41354,2018-03-27,Russia,France,1.0,3.0,Friendly,Saint Petersburg,Russia,False
41355,2018-03-27,Serbia,Nigeria,2.0,0.0,Friendly,London,England,True
41356,2018-03-27,Seychelles,Eswatini,0.0,0.0,Friendly,Victoria,Seychelles,False
41357,2018-03-27,Slovenia,Belarus,0.0,2.0,Friendly,Ljubljana,Slovenia,False
41358,2018-03-27,Spain,Argentina,6.0,1.0,Friendly,Madrid,Spain,False
41359,2018-03-27,Switzerland,Panama,6.0,0.0,Friendly,Lucerne,Switzerland,False
41360,2018-03-27,Taiwan,Singapore,1.0,0.0,AFC Asian Cup qualification,Taipei,Taiwan,False
41361,2018-03-27,Tanzania,DR Congo,2.0,0.0,Friendly,Dar es Salaam,Tanzania,False
41362,2018-03-27,Tunisia,Costa Rica,1.0,0.0,Friendly,Nice,France,True
41363,2018-03-27,Uganda,Malawi,0.0,0.0,Friendly,Kampala,Uganda,False
41364,2018-03-27,Ukraine,Japan,2.0,1.0,Friendly,Liège,Belgium,True
41365,2018-03-27,United States,Paraguay,1.0,0.0,Friendly,Cary,United States,False
41366,2018-03-27,Yemen,Nepal,2.0,1.0,AFC Asian Cup qualification,Doha,Qatar,True
41367,2018-04-01,Malaysia,Bhutan,7.0,0.0,Friendly,Kuala Lumpur,Malaysia,False
41368,2018-04-08,Barawa,Chagos Islands,4.0,1.0,Friendly,London,England,False
41369,2018-04-15,Barawa,Yorkshire,2.0,7.0,Friendly,London,England,False
41370,2018-04-18,Trinidad and Tobago,Panama,0.0,1.0,Friendly,Couva,Trinidad and Tobago,False
41371,2018-04-18,Zimbabwe,Botswana,0.0,1.0,Friendly,Harare,Zimbabwe,False
41372,2018-04-26,Saint Kitts and Nevis,Jamaica,1.0,3.0,Friendly,Basseterre,Saint Kitts and Nevis,False
41373,2018-04-29,Ellan Vannin,Panjab,2.0,1.0,Friendly,Sandbach,England,True
41374,2018-04-29,Saint Barthélemy,Saint Martin,3.0,2.0,Friendly,Saint-Jean,Saint Barthélemy,False
41375,2018-04-30,Antigua and Barbuda,Jamaica,0.0,2.0,Friendly,St. John's,Antigua and Barbuda,False
41376,2018-05-06,Barawa,Surrey,1.0,3.0,Friendly,London,England,False
41377,2018-05-08,Iraq,Palestine,0.0,0.0,Friendly,Basra,Iraq,False
41378,2018-05-09,Algeria,Saudi Arabia,0.0,2.0,Friendly,Cádiz,Spain,True
41379,2018-05-11,Kuwait,Palestine,2.0,0.0,Friendly,Kuwait City,Kuwait,False
41380,2018-05-12,Jersey,Guernsey,1.0,0.0,Muratti Vase,Jersey,Jersey,False
41381,2018-05-15,Saudi Arabia,Greece,2.0,0.0,Friendly,Seville,Spain,True
41382,2018-05-19,Iran,Uzbekistan,1.0,0.0,Friendly,Tehran,Iran,False
41383,2018-05-20,Jordan,Cyprus,3.0,0.0,Friendly,Amman,Jordan,False
41384,2018-05-25,Kuwait,Egypt,1.0,1.0,Friendly,Kuwait City,Kuwait,False
41385,2018-05-25,Kenya,Eswatini,0.0,1.0,Friendly,Machakos,Kenya,False
41386,2018-05-26,China PR,Myanmar,1.0,0.0,Friendly,Nanjing,China PR,False
41387,2018-05-26,Saint Barthélemy,Sint Maarten,5.0,3.0,Friendly,Saint-Jean,Saint Barthélemy,False
41388,2018-05-27,Cameroon,Burkina Faso,0.0,1.0,Friendly,Beauvais,France,True
41389,2018-05-27,Niger,Central African Republic,3.0,3.0,Friendly,Niamey,Niger,False
41390,2018-05-27,Madagascar,Mozambique,2.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41391,2018-05-27,Comoros,Seychelles,1.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41392,2018-05-28,United States,Bolivia,3.0,0.0,Friendly,Chester,United States,False
41393,2018-05-28,Nigeria,DR Congo,1.0,1.0,Friendly,Port Harcourt,Nigeria,False
41394,2018-05-28,Kenya,Equatorial Guinea,1.0,0.0,Friendly,Machakos,Kenya,False
41395,2018-05-28,Portugal,Tunisia,2.0,2.0,Friendly,Braga,Portugal,False
41396,2018-05-28,Italy,Saudi Arabia,2.0,1.0,Friendly,St. Gallen,Switzerland,True
41397,2018-05-28,France,Republic of Ireland,2.0,0.0,Friendly,Saint-Denis,France,False
41398,2018-05-28,Mexico,Wales,0.0,0.0,Friendly,Pasadena,United States,True
41399,2018-05-28,Turkey,Iran,2.0,1.0,Friendly,Istanbul,Turkey,False
41400,2018-05-28,South Korea,Honduras,2.0,0.0,Friendly,Daegu,South Korea,False
41401,2018-05-28,Bosnia and Herzegovina,Montenegro,0.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False
41402,2018-05-28,Malawi,Mauritius,0.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41403,2018-05-28,Angola,Botswana,1.0,2.0,COSAFA Cup,Polokwane,South Africa,True
41404,2018-05-29,Argentina,Haiti,4.0,0.0,Friendly,Buenos Aires,Argentina,False
41405,2018-05-29,Albania,Kosovo,0.0,3.0,Friendly,Zürich,Switzerland,True
41406,2018-05-29,Armenia,Malta,1.0,1.0,Friendly,Wattens,Austria,True
41407,2018-05-29,Azerbaijan,Kyrgyzstan,3.0,0.0,Friendly,Baku,Azerbaijan,False
41408,2018-05-29,Peru,Scotland,2.0,0.0,Friendly,Lima,Peru,False
41409,2018-05-29,Panama,Northern Ireland,0.0,0.0,Friendly,Panama City,Panama,False
41410,2018-05-29,Madagascar,Seychelles,1.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41411,2018-05-29,Comoros,Mozambique,0.0,3.0,COSAFA Cup,Polokwane,South Africa,True
41412,2018-05-30,Japan,Ghana,0.0,2.0,Friendly,Yokohama,Japan,False
41413,2018-05-30,Central African Republic,Uganda,1.0,0.0,Friendly,Niamey,Niger,True
41414,2018-05-30,Austria,Russia,1.0,0.0,Friendly,Innsbruck,Austria,False
41415,2018-05-30,Malawi,Botswana,1.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41416,2018-05-30,Angola,Mauritius,1.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41417,2018-05-30,Estonia,Lithuania,2.0,0.0,Baltic Cup,Rakvere,Estonia,False
41418,2018-05-31,Ukraine,Morocco,0.0,0.0,Friendly,Geneva,Switzerland,True
41419,2018-05-31,Romania,Chile,3.0,2.0,Friendly,Graz,Austria,True
41420,2018-05-31,Luxembourg,Senegal,0.0,0.0,Friendly,Luxembourg,Luxembourg,False
41421,2018-05-31,Mozambique,Seychelles,2.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41422,2018-05-31,Comoros,Madagascar,0.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41423,2018-05-31,Slovakia,Netherlands,1.0,1.0,Friendly,Trnava,Slovakia,False
41424,2018-05-31,Ellan Vannin,Cascadia,4.0,1.0,CONIFA World Football Cup,Sutton,England,True
41425,2018-05-31,Barawa,Tamil Eelam,4.0,0.0,CONIFA World Football Cup,Bromley,England,False
41426,2018-05-31,Abkhazia,Tibet,3.0,0.0,CONIFA World Football Cup,Enfield,England,True
41427,2018-05-31,Northern Cyprus,Kárpátalja,1.0,1.0,CONIFA World Football Cup,Enfield,England,True
41428,2018-05-31,Székely Land,Tuvalu,4.0,0.0,CONIFA World Football Cup,Haringey,England,True
41429,2018-05-31,Padania,Matabeleland,6.0,1.0,CONIFA World Football Cup,Sutton,England,True
41430,2018-05-31,United Koreans in Japan,Western Armenia,0.0,0.0,CONIFA World Football Cup,Carshalton,England,True
41431,2018-05-31,Panjab,Kabylia,8.0,0.0,CONIFA World Football Cup,Slough,England,True
41432,2018-06-01,France,Italy,3.0,1.0,Friendly,Nice,France,False
41433,2018-06-01,Turkey,Tunisia,2.0,2.0,Friendly,Geneva,Switzerland,True
41434,2018-06-01,South Korea,Bosnia and Herzegovina,1.0,3.0,Friendly,Jeonju,South Korea,False
41435,2018-06-01,Czech Republic,Australia,0.0,4.0,Friendly,Sankt Pölten,Austria,True
41436,2018-06-01,Algeria,Cape Verde,2.0,3.0,Friendly,Algiers,Algeria,False
41437,2018-06-01,Colombia,Egypt,0.0,0.0,Friendly,Bergamo,Italy,True
41438,2018-06-01,Malta,Georgia,0.0,1.0,Friendly,Schwaz,Austria,True
41439,2018-06-01,Botswana,Mauritius,6.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41440,2018-06-01,Angola,Malawi,0.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41441,2018-06-01,India,Taiwan,5.0,0.0,Intercontinental Cup,Mumbai,India,False
41442,2018-06-02,El Salvador,Honduras,1.0,0.0,Friendly,Houston,United States,True
41443,2018-06-02,Thailand,China PR,0.0,2.0,Friendly,Bangkok,Thailand,False
41444,2018-06-02,England,Nigeria,2.0,1.0,Friendly,London,England,False
41445,2018-06-02,Montenegro,Slovenia,0.0,2.0,Friendly,Podgorica,Montenegro,False
41446,2018-06-02,Mexico,Scotland,1.0,0.0,Friendly,Mexico City,Mexico,False
41447,2018-06-02,Sweden,Denmark,0.0,0.0,Friendly,Solna,Sweden,False
41448,2018-06-02,Republic of Ireland,United States,2.0,1.0,Friendly,Dublin,Republic of Ireland,False
41449,2018-06-02,Belgium,Portugal,0.0,0.0,Friendly,Brussels,Belgium,False
41450,2018-06-02,Austria,Germany,2.0,1.0,Friendly,Klagenfurt,Austria,False
41451,2018-06-02,Niger,Uganda,2.0,1.0,Friendly,Niamey,Niger,False
41452,2018-06-02,Iceland,Norway,2.0,3.0,Friendly,Reykjavík,Iceland,False
41453,2018-06-02,Zambia,Namibia,0.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41454,2018-06-02,Lesotho,Eswatini,1.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41455,2018-06-02,Latvia,Estonia,1.0,0.0,Baltic Cup,Riga,Latvia,False
41456,2018-06-02,Kenya,New Zealand,2.0,1.0,Intercontinental Cup,Mumbai,India,True
41457,2018-06-02,Ellan Vannin,Tamil Eelam,2.0,0.0,CONIFA World Football Cup,Carshalton,England,True
41458,2018-06-02,Barawa,Cascadia,1.0,2.0,CONIFA World Football Cup,Carshalton,England,False
41459,2018-06-02,Abkhazia,Kárpátalja,0.0,2.0,CONIFA World Football Cup,Enfield,England,True
41460,2018-06-02,Northern Cyprus,Tibet,3.0,1.0,CONIFA World Football Cup,Enfield,England,True
41461,2018-06-02,Székely Land,Matabeleland,5.0,0.0,CONIFA World Football Cup,Haringey,England,True
41462,2018-06-02,Padania,Tuvalu,8.0,0.0,CONIFA World Football Cup,Haringey,England,True
41463,2018-06-02,United Koreans in Japan,Kabylia,0.0,0.0,CONIFA World Football Cup,Bracknell,England,True
41464,2018-06-02,Panjab,Western Armenia,0.0,1.0,CONIFA World Football Cup,Slough,England,True
41465,2018-06-03,Albania,Ukraine,1.0,4.0,Friendly,Évian-les-Bains,France,True
41466,2018-06-03,Saudi Arabia,Peru,0.0,3.0,Friendly,St. Gallen,Switzerland,True
41467,2018-06-03,Spain,Switzerland,1.0,1.0,Friendly,Vila-real,Spain,False
41468,2018-06-03,Croatia,Brazil,0.0,2.0,Friendly,Liverpool,England,True
41469,2018-06-03,Costa Rica,Northern Ireland,3.0,0.0,Friendly,San José,Costa Rica,False
41470,2018-06-03,Barbados,Belize,0.0,0.0,Friendly,Bridgetown,Barbados,False
41471,2018-06-03,Andorra,Cape Verde,0.0,0.0,Friendly,Almada,Portugal,True
41472,2018-06-03,South Africa,Madagascar,0.0,0.0,COSAFA Cup,Polokwane,South Africa,False
41473,2018-06-03,Zimbabwe,Botswana,1.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41474,2018-06-03,Tamil Eelam,Cascadia,0.0,6.0,CONIFA World Football Cup,Haringey,England,True
41475,2018-06-03,Barawa,Ellan Vannin,2.0,0.0,CONIFA World Football Cup,Rotherhithe,England,False
41476,2018-06-03,Abkhazia,Northern Cyprus,2.0,2.0,CONIFA World Football Cup,Enfield,England,True
41477,2018-06-03,Kárpátalja,Tibet,5.0,1.0,CONIFA World Football Cup,Bracknell,England,True
41478,2018-06-03,Padania,Székely Land,3.0,1.0,CONIFA World Football Cup,Bedfont,England,True
41479,2018-06-03,Tuvalu,Matabeleland,1.0,3.0,CONIFA World Football Cup,Haringey,England,True
41480,2018-06-03,Panjab,United Koreans in Japan,1.0,1.0,CONIFA World Football Cup,Slough,England,True
41481,2018-06-03,Western Armenia,Kabylia,4.0,0.0,CONIFA World Football Cup,Enfield,England,True
41482,2018-06-04,Italy,Netherlands,1.0,1.0,Friendly,Turin,Italy,False
41483,2018-06-04,Serbia,Chile,0.0,1.0,Friendly,Graz,Austria,True
41484,2018-06-04,Slovakia,Morocco,1.0,2.0,Friendly,Geneva,Switzerland,True
41485,2018-06-04,Armenia,Moldova,0.0,0.0,Friendly,Kematen,Austria,True
41486,2018-06-04,India,Kenya,3.0,0.0,Intercontinental Cup,Mumbai,India,False
41487,2018-06-05,Russia,Turkey,1.0,1.0,Friendly,Moscow,Russia,False
41488,2018-06-05,Romania,Finland,2.0,0.0,Friendly,Ploiești,Romania,False
41489,2018-06-05,Luxembourg,Georgia,1.0,0.0,Friendly,Luxembourg,Luxembourg,False
41490,2018-06-05,Kazakhstan,Azerbaijan,3.0,0.0,Friendly,Astana,Kazakhstan,False
41491,2018-06-05,Martinique,French Guiana,3.0,0.0,Friendly,Fort-de-France,Martinique,False
41492,2018-06-05,Lithuania,Latvia,1.0,1.0,Baltic Cup,Vilnius,Lithuania,False
41493,2018-06-05,Taiwan,New Zealand,0.0,1.0,Intercontinental Cup,Mumbai,India,True
41494,2018-06-05,South Africa,Namibia,4.0,1.0,COSAFA Cup,Polokwane,South Africa,False
41495,2018-06-05,Eswatini,Botswana,0.0,2.0,COSAFA Cup,Polokwane,South Africa,True
41496,2018-06-05,Matabeleland,Kabylia,0.0,0.0,CONIFA World Football Cup,Enfield,England,True
41497,2018-06-05,Abkhazia,Tamil Eelam,6.0,0.0,CONIFA World Football Cup,Aveley,England,True
41498,2018-06-05,United Koreans in Japan,Tuvalu,5.0,0.0,CONIFA World Football Cup,Bracknell,England,True
41499,2018-06-05,Barawa,Northern Cyprus,0.0,8.0,CONIFA World Football Cup,Sutton,England,False
41500,2018-06-05,Padania,Panjab,2.0,0.0,CONIFA World Football Cup,Bracknell,England,True
41501,2018-06-05,Kárpátalja,Cascadia,3.0,1.0,CONIFA World Football Cup,Sutton,England,True
41502,2018-06-05,Western Armenia,Székely Land,0.0,4.0,CONIFA World Football Cup,Bromley,England,True
41503,2018-06-06,Norway,Panama,1.0,0.0,Friendly,Oslo,Norway,False
41504,2018-06-06,Czech Republic,Nigeria,1.0,0.0,Friendly,Schwechat,Austria,True
41505,2018-06-06,Belgium,Egypt,3.0,0.0,Friendly,Brussels,Belgium,False
41506,2018-06-06,Belarus,Hungary,1.0,1.0,Friendly,Brest,Belarus,False
41507,2018-06-06,Zambia,Madagascar,1.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41508,2018-06-06,Lesotho,Zimbabwe,0.0,0.0,COSAFA Cup,Polokwane,South Africa,True
41509,2018-06-07,England,Costa Rica,2.0,0.0,Friendly,Leeds,England,False
41510,2018-06-07,Uruguay,Uzbekistan,3.0,0.0,Friendly,Montevideo,Uruguay,False
41511,2018-06-07,Portugal,Algeria,3.0,0.0,Friendly,Lisbon,Portugal,False
41512,2018-06-07,South Korea,Bolivia,0.0,0.0,Friendly,Innsbruck,Austria,True
41513,2018-06-07,Iceland,Ghana,2.0,2.0,Friendly,Reykjavík,Iceland,False
41514,2018-06-07,Guadeloupe,French Guiana,0.0,2.0,Friendly,Fort-de-France,Martinique,True
41515,2018-06-07,India,New Zealand,1.0,2.0,Intercontinental Cup,Mumbai,India,False
41516,2018-06-07,Tamil Eelam,Tuvalu,4.0,3.0,CONIFA World Football Cup,Sutton,England,True
41517,2018-06-07,Tibet,Kabylia,1.0,8.0,CONIFA World Football Cup,Enfield,England,True
41518,2018-06-07,Abkhazia,United Koreans in Japan,2.0,0.0,CONIFA World Football Cup,Bromley,England,True
41519,2018-06-07,Barawa,Panjab,0.0,5.0,CONIFA World Football Cup,Sutton,England,False
41520,2018-06-07,Cascadia,Western Armenia,4.0,0.0,CONIFA World Football Cup,Bromley,England,True
41521,2018-06-07,Northern Cyprus,Padania,3.0,2.0,CONIFA World Football Cup,Carshalton,England,True
41522,2018-06-07,Kárpátalja,Székely Land,4.0,2.0,CONIFA World Football Cup,Carshalton,England,True
41523,2018-06-08,Germany,Saudi Arabia,2.0,1.0,Friendly,Leverkusen,Germany,False
41524,2018-06-08,Croatia,Senegal,2.0,1.0,Friendly,Osijek,Croatia,False
41525,2018-06-08,Switzerland,Japan,2.0,0.0,Friendly,Lugano,Switzerland,False
41526,2018-06-08,Lithuania,Iran,0.0,1.0,Friendly,Moscow,Russia,True
41527,2018-06-08,Poland,Chile,2.0,2.0,Friendly,Poznań,Poland,False
41528,2018-06-08,Taiwan,Kenya,0.0,4.0,Intercontinental Cup,Mumbai,India,True
41529,2018-06-08,South Africa,Botswana,3.0,0.0,COSAFA Cup,Polokwane,South Africa,False
41530,2018-06-08,Madagascar,Lesotho,0.0,1.0,COSAFA Cup,Polokwane,South Africa,True
41531,2018-06-09,Zambia,Zimbabwe,2.0,4.0,COSAFA Cup,Polokwane,South Africa,True
41532,2018-06-09,Serbia,Bolivia,5.0,1.0,Friendly,Graz,Austria,True
41533,2018-06-09,Denmark,Mexico,2.0,0.0,Friendly,Brøndby,Denmark,False
41534,2018-06-09,Sweden,Peru,0.0,0.0,Friendly,Gothenburg,Sweden,False
41535,2018-06-09,Hungary,Australia,1.0,2.0,Friendly,Budapest,Hungary,False
41536,2018-06-09,Estonia,Morocco,1.0,3.0,Friendly,Tallinn,Estonia,False
41537,2018-06-09,Latvia,Azerbaijan,1.0,3.0,Friendly,Riga,Latvia,False
41538,2018-06-09,Finland,Belarus,2.0,0.0,Friendly,Tampere,Finland,False
41539,2018-06-09,Tunisia,Spain,0.0,1.0,Friendly,Krasnodar,Russia,True
41540,2018-06-09,France,United States,1.0,1.0,Friendly,Lyon,France,False
41541,2018-06-09,Matabeleland,Tamil Eelam,1.0,0.0,CONIFA World Football Cup,Aveley,England,True
41542,2018-06-09,Tibet,United Koreans in Japan,1.0,1.0,CONIFA World Football Cup,Rotherhithe,England,True
41543,2018-06-09,Kabylia,Abkhazia,0.0,2.0,CONIFA World Football Cup,Aveley,England,True
41544,2018-06-09,Barawa,Western Armenia,0.0,7.0,CONIFA World Football Cup,Haringey,England,False
41545,2018-06-09,Panjab,Cascadia,3.0,3.0,CONIFA World Football Cup,Rotherhithe,England,True
41546,2018-06-09,Padania,Székely Land,0.0,0.0,CONIFA World Football Cup,Enfield,England,True
41547,2018-06-09,Northern Cyprus,Kárpátalja,0.0,0.0,CONIFA World Football Cup,Enfield,England,True
41548,2018-06-10,Austria,Brazil,0.0,3.0,Friendly,Vienna,Austria,False
41549,2018-06-10,India,Kenya,2.0,0.0,Intercontinental Cup,Mumbai,India,False
41550,2018-06-11,South Korea,Senegal,0.0,2.0,Friendly,Grödig,Austria,True
41551,2018-06-11,Belgium,Costa Rica,4.0,1.0,Friendly,Brussels,Belgium,False
41552,2018-06-12,Japan,Paraguay,4.0,2.0,Friendly,Innsbruck,Austria,True
41553,2018-06-12,Poland,Lithuania,4.0,0.0,Friendly,Warsaw,Poland,False
41554,2018-06-14,Russia,Saudi Arabia,5.0,0.0,FIFA World Cup,Moscow,Russia,False
41555,2018-06-15,Egypt,Uruguay,0.0,1.0,FIFA World Cup,Ekaterinburg,Russia,True
41556,2018-06-15,Morocco,Iran,0.0,1.0,FIFA World Cup,Saint Petersburg,Russia,True
41557,2018-06-15,Portugal,Spain,3.0,3.0,FIFA World Cup,Sochi,Russia,True
41558,2018-06-16,France,Australia,2.0,1.0,FIFA World Cup,Kazan,Russia,True
41559,2018-06-16,Argentina,Iceland,1.0,1.0,FIFA World Cup,Moscow,Russia,True
41560,2018-06-16,Peru,Denmark,0.0,1.0,FIFA World Cup,Saransk,Russia,True
41561,2018-06-16,Croatia,Nigeria,2.0,0.0,FIFA World Cup,Kaliningrad,Russia,True
41562,2018-06-17,Costa Rica,Serbia,0.0,1.0,FIFA World Cup,Samara,Russia,True
41563,2018-06-17,Germany,Mexico,0.0,1.0,FIFA World Cup,Moscow,Russia,True
41564,2018-06-17,Brazil,Switzerland,1.0,1.0,FIFA World Cup,Rostov-on-Don,Russia,True
41565,2018-06-18,Sweden,South Korea,1.0,0.0,FIFA World Cup,Nizhny Novgorod,Russia,True
41566,2018-06-18,Belgium,Panama,3.0,0.0,FIFA World Cup,Sochi,Russia,True
41567,2018-06-18,Tunisia,England,1.0,2.0,FIFA World Cup,Volgograd,Russia,True
41568,2018-06-19,Colombia,Japan,1.0,2.0,FIFA World Cup,Saransk,Russia,True
41569,2018-06-19,Poland,Senegal,1.0,2.0,FIFA World Cup,Moscow,Russia,True
41570,2018-06-19,Russia,Egypt,3.0,1.0,FIFA World Cup,Saint Petersburg,Russia,False
41571,2018-06-20,Portugal,Morocco,1.0,0.0,FIFA World Cup,Moscow,Russia,True
41572,2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,FIFA World Cup,Rostov-on-Don,Russia,True
41573,2018-06-20,Iran,Spain,0.0,1.0,FIFA World Cup,Kazan,Russia,True
41574,2018-06-21,Denmark,Australia,1.0,1.0,FIFA World Cup,Samara,Russia,True
41575,2018-06-21,France,Peru,1.0,0.0,FIFA World Cup,Ekaterinburg,Russia,True
41576,2018-06-21,Argentina,Croatia,0.0,3.0,FIFA World Cup,Nizhny Novgorod,Russia,True
41577,2018-06-22,Brazil,Costa Rica,2.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
41578,2018-06-22,Nigeria,Iceland,2.0,0.0,FIFA World Cup,Volgograd,Russia,True
41579,2018-06-22,Serbia,Switzerland,1.0,2.0,FIFA World Cup,Kaliningrad,Russia,True
41580,2018-06-23,Belgium,Tunisia,5.0,2.0,FIFA World Cup,Moscow,Russia,True
41581,2018-06-23,South Korea,Mexico,1.0,2.0,FIFA World Cup,Rostov-on-Don,Russia,True
41582,2018-06-23,Germany,Sweden,2.0,1.0,FIFA World Cup,Sochi,Russia,True
41583,2018-06-24,England,Panama,6.0,1.0,FIFA World Cup,Nizhny Novgorod,Russia,True
41584,2018-06-24,Japan,Senegal,2.0,2.0,FIFA World Cup,Ekaterinburg,Russia,True
41585,2018-06-24,Poland,Colombia,0.0,3.0,FIFA World Cup,Kazan,Russia,True
41586,2018-06-25,Russia,Uruguay,0.0,3.0,FIFA World Cup,Samara,Russia,False
41587,2018-06-25,Saudi Arabia,Egypt,2.0,1.0,FIFA World Cup,Volgograd,Russia,True
41588,2018-06-25,Spain,Morocco,2.0,2.0,FIFA World Cup,Kaliningrad,Russia,True
41589,2018-06-25,Iran,Portugal,1.0,1.0,FIFA World Cup,Saransk,Russia,True
41590,2018-06-26,Australia,Peru,0.0,2.0,FIFA World Cup,Sochi,Russia,True
41591,2018-06-26,Denmark,France,0.0,0.0,FIFA World Cup,Moscow,Russia,True
41592,2018-06-26,Nigeria,Argentina,1.0,2.0,FIFA World Cup,Saint Petersburg,Russia,True
41593,2018-06-26,Iceland,Croatia,1.0,2.0,FIFA World Cup,Rostov-on-Don,Russia,True
41594,2018-06-27,South Korea,Germany,2.0,0.0,FIFA World Cup,Kazan,Russia,True
41595,2018-06-27,Mexico,Sweden,0.0,3.0,FIFA World Cup,Ekaterinburg,Russia,True
41596,2018-06-27,Serbia,Brazil,0.0,2.0,FIFA World Cup,Moscow,Russia,True
41597,2018-06-27,Switzerland,Costa Rica,2.0,2.0,FIFA World Cup,Nizhny Novgorod,Russia,True
41598,2018-06-28,Japan,Poland,0.0,1.0,FIFA World Cup,Volgograd,Russia,True
41599,2018-06-28,Senegal,Colombia,0.0,1.0,FIFA World Cup,Samara,Russia,True
41600,2018-06-28,Panama,Tunisia,1.0,2.0,FIFA World Cup,Saransk,Russia,True
41601,2018-06-28,England,Belgium,0.0,1.0,FIFA World Cup,Kaliningrad,Russia,True
41602,2018-06-30,France,Argentina,4.0,3.0,FIFA World Cup,Kazan,Russia,True
41603,2018-06-30,Uruguay,Portugal,2.0,1.0,FIFA World Cup,Sochi,Russia,True
41604,2018-07-01,Russia,Spain,1.0,1.0,FIFA World Cup,Moscow,Russia,False
41605,2018-07-01,Croatia,Denmark,1.0,1.0,FIFA World Cup,Nizhny Novgorod,Russia,True
41606,2018-07-02,Brazil,Mexico,2.0,0.0,FIFA World Cup,Samara,Russia,True
41607,2018-07-02,Belgium,Japan,3.0,2.0,FIFA World Cup,Rostov-on-Don,Russia,True
41608,2018-07-03,Sweden,Switzerland,1.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
41609,2018-07-03,Colombia,England,1.0,1.0,FIFA World Cup,Moscow,Russia,True
41610,2018-07-05,Malaysia,Fiji,1.0,0.0,Friendly,Kuala Lumpur,Malaysia,False
41611,2018-07-06,Uruguay,France,0.0,2.0,FIFA World Cup,Nizhny Novgorod,Russia,True
41612,2018-07-06,Brazil,Belgium,1.0,2.0,FIFA World Cup,Kazan,Russia,True
41613,2018-07-07,Sweden,England,0.0,2.0,FIFA World Cup,Samara,Russia,True
41614,2018-07-07,Russia,Croatia,2.0,2.0,FIFA World Cup,Sochi,Russia,False
41615,2018-07-10,France,Belgium,1.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
41616,2018-07-11,Croatia,England,2.0,1.0,FIFA World Cup,Moscow,Russia,True
41617,2018-07-14,Belgium,England,2.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
41618,2018-07-15,France,Croatia,4.0,2.0,FIFA World Cup,Moscow,Russia,True
41619,2018-07-22,Liberia,Sierra Leone,0.0,0.0,Friendly,Monrovia,Liberia,False
41620,2018-07-27,Saint Barthélemy,Anguilla,1.0,2.0,Friendly,Saint-Jean,Saint Barthélemy,False
41621,2018-07-28,Saint Barthélemy,British Virgin Islands,3.0,4.0,Friendly,Saint-Jean,Saint Barthélemy,False
41622,2018-08-04,Belize,Barbados,1.0,0.0,Friendly,San Pedro,Belize,False
41623,2018-08-04,Palestine,Iraq,0.0,3.0,Friendly,Al-Ram,Palestine,False
41624,2018-08-15,Guatemala,Cuba,3.0,0.0,Friendly,Guatemala City,Guatemala,False
41625,2018-08-18,Andorra,United Arab Emirates,0.0,0.0,Friendly,Grödig,Austria,True
